"EventID","MachineName","Data","Index","Category","CategoryNumber","EntryType","Message","Source","ReplacementStrings","InstanceId","TimeGenerated","TimeWritten","UserName","Site","Container"
"4672","DESKTOP-96QJSJR","System.Byte[]","9261","(12548)","12548","SuccessAudit","Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3e7

Privileges:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege","Microsoft-Windows-Security-Auditing","System.String[]","4672","10/18/2023 12:28:58 PM","10/18/2023 12:28:58 PM",,,
"4624","DESKTOP-96QJSJR","System.Byte[]","9260","(12544)","12544","SuccessAudit","An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-96QJSJR$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Virtual Account:		%%1843
	Elevated Token:		%%1842

Impersonation Level:		%%1833

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3e7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x274
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.","Microsoft-Windows-Security-Auditing","System.String[]","4624","10/18/2023 12:28:58 PM","10/18/2023 12:28:58 PM",,,
"4672","DESKTOP-96QJSJR","System.Byte[]","9259","(12548)","12548","SuccessAudit","Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3e7

Privileges:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege","Microsoft-Windows-Security-Auditing","System.String[]","4672","10/18/2023 12:28:58 PM","10/18/2023 12:28:58 PM",,,
"4624","DESKTOP-96QJSJR","System.Byte[]","9258","(12544)","12544","SuccessAudit","An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-96QJSJR$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Virtual Account:		%%1843
	Elevated Token:		%%1842

Impersonation Level:		%%1833

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3e7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x274
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.","Microsoft-Windows-Security-Auditing","System.String[]","4624","10/18/2023 12:28:58 PM","10/18/2023 12:28:58 PM",,,
"5379","DESKTOP-96QJSJR","System.Byte[]","9257","(13824)","13824","SuccessAudit","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-96QJSJR$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7
	Read Operation:		%%8100

This event occurs when a user performs a read operation on stored credentials in Credential Manager.","Microsoft-Windows-Security-Auditing","System.String[]","5379","10/18/2023 12:28:57 PM","10/18/2023 12:28:57 PM",,,
"5379","DESKTOP-96QJSJR","System.Byte[]","9256","(13824)","13824","SuccessAudit","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-96QJSJR$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7
	Read Operation:		%%8100

This event occurs when a user performs a read operation on stored credentials in Credential Manager.","Microsoft-Windows-Security-Auditing","System.String[]","5379","10/18/2023 12:28:57 PM","10/18/2023 12:28:57 PM",,,
"5379","DESKTOP-96QJSJR","System.Byte[]","9255","(13824)","13824","SuccessAudit","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-96QJSJR$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7
	Read Operation:		%%8100

This event occurs when a user performs a read operation on stored credentials in Credential Manager.","Microsoft-Windows-Security-Auditing","System.String[]","5379","10/18/2023 12:28:57 PM","10/18/2023 12:28:57 PM",,,
"5379","DESKTOP-96QJSJR","System.Byte[]","9254","(13824)","13824","SuccessAudit","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-96QJSJR$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7
	Read Operation:		%%8100

This event occurs when a user performs a read operation on stored credentials in Credential Manager.","Microsoft-Windows-Security-Auditing","System.String[]","5379","10/18/2023 12:28:57 PM","10/18/2023 12:28:57 PM",,,
"5379","DESKTOP-96QJSJR","System.Byte[]","9253","(13824)","13824","SuccessAudit","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-96QJSJR$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7
	Read Operation:		%%8100

This event occurs when a user performs a read operation on stored credentials in Credential Manager.","Microsoft-Windows-Security-Auditing","System.String[]","5379","10/18/2023 12:28:57 PM","10/18/2023 12:28:57 PM",,,
"5379","DESKTOP-96QJSJR","System.Byte[]","9252","(13824)","13824","SuccessAudit","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-96QJSJR$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7
	Read Operation:		%%8100

This event occurs when a user performs a read operation on stored credentials in Credential Manager.","Microsoft-Windows-Security-Auditing","System.String[]","5379","10/18/2023 12:28:57 PM","10/18/2023 12:28:57 PM",,,
"5379","DESKTOP-96QJSJR","System.Byte[]","9251","(13824)","13824","SuccessAudit","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-96QJSJR$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7
	Read Operation:		%%8100

This event occurs when a user performs a read operation on stored credentials in Credential Manager.","Microsoft-Windows-Security-Auditing","System.String[]","5379","10/18/2023 12:28:57 PM","10/18/2023 12:28:57 PM",,,
"4672","DESKTOP-96QJSJR","System.Byte[]","9250","(12548)","12548","SuccessAudit","Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3e7

Privileges:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege","Microsoft-Windows-Security-Auditing","System.String[]","4672","10/18/2023 12:28:51 PM","10/18/2023 12:28:51 PM",,,
"4624","DESKTOP-96QJSJR","System.Byte[]","9249","(12544)","12544","SuccessAudit","An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-96QJSJR$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Virtual Account:		%%1843
	Elevated Token:		%%1842

Impersonation Level:		%%1833

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3e7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x274
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.","Microsoft-Windows-Security-Auditing","System.String[]","4624","10/18/2023 12:28:51 PM","10/18/2023 12:28:51 PM",,,
"4907","DESKTOP-96QJSJR","System.Byte[]","9248","(13568)","13568","SuccessAudit","Auditing settings on object were changed.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-96QJSJR$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7

Object:
	Object Server:	Security
	Object Type:	File
	Object Name:	C:\Windows\WinSxS\FileMaps\programdata_microsoft_windows_defender_definition_updates_default_44e57bb5c1e3d0e8.cdf-ms
	Handle ID:	0x418

Process Information:
	Process ID:	0x1008
	Process Name:	C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.17763.2980_none_56b389839943c990\TiWorker.exe

Auditing Settings:
	Original Security Descriptor:	
	New Security Descriptor:		S:ARAI(AU;SAFA;0x1f0116;;;WD)","Microsoft-Windows-Security-Auditing","System.String[]","4907","10/18/2023 12:28:51 PM","10/18/2023 12:28:51 PM",,,
"4907","DESKTOP-96QJSJR","System.Byte[]","9247","(13568)","13568","SuccessAudit","Auditing settings on object were changed.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-96QJSJR$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7

Object:
	Object Server:	Security
	Object Type:	File
	Object Name:	C:\Windows\WinSxS\FileMaps\programdata_microsoft_windows_defender_definition_updates_d3c2d4757cf0b9a3.cdf-ms
	Handle ID:	0x3f4

Process Information:
	Process ID:	0x1008
	Process Name:	C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.17763.2980_none_56b389839943c990\TiWorker.exe

Auditing Settings:
	Original Security Descriptor:	
	New Security Descriptor:		S:ARAI(AU;SAFA;0x1f0116;;;WD)","Microsoft-Windows-Security-Auditing","System.String[]","4907","10/18/2023 12:28:51 PM","10/18/2023 12:28:51 PM",,,
"4907","DESKTOP-96QJSJR","System.Byte[]","9246","(13568)","13568","SuccessAudit","Auditing settings on object were changed.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-96QJSJR$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7

Object:
	Object Server:	Security
	Object Type:	File
	Object Name:	C:\Windows\WinSxS\FileMaps\programdata_microsoft_windows_defender_8c225bc560faa67e.cdf-ms
	Handle ID:	0x424

Process Information:
	Process ID:	0x1008
	Process Name:	C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.17763.2980_none_56b389839943c990\TiWorker.exe

Auditing Settings:
	Original Security Descriptor:	
	New Security Descriptor:		S:ARAI(AU;SAFA;0x1f0116;;;WD)","Microsoft-Windows-Security-Auditing","System.String[]","4907","10/18/2023 12:28:51 PM","10/18/2023 12:28:51 PM",,,
"4907","DESKTOP-96QJSJR","System.Byte[]","9245","(13568)","13568","SuccessAudit","Auditing settings on object were changed.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-96QJSJR$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7

Object:
	Object Server:	Security
	Object Type:	File
	Object Name:	C:\Windows\WinSxS\FileMaps\programdata_microsoft_fe5c6d762edd2110.cdf-ms
	Handle ID:	0x430

Process Information:
	Process ID:	0x1008
	Process Name:	C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.17763.2980_none_56b389839943c990\TiWorker.exe

Auditing Settings:
	Original Security Descriptor:	
	New Security Descriptor:		S:ARAI(AU;SAFA;0x1f0116;;;WD)","Microsoft-Windows-Security-Auditing","System.String[]","4907","10/18/2023 12:28:51 PM","10/18/2023 12:28:51 PM",,,
"4907","DESKTOP-96QJSJR","System.Byte[]","9244","(13568)","13568","SuccessAudit","Auditing settings on object were changed.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-96QJSJR$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7

Object:
	Object Server:	Security
	Object Type:	File
	Object Name:	C:\Windows\WinSxS\FileMaps\programdata.cdf-ms
	Handle ID:	0x434

Process Information:
	Process ID:	0x1008
	Process Name:	C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.17763.2980_none_56b389839943c990\TiWorker.exe

Auditing Settings:
	Original Security Descriptor:	
	New Security Descriptor:		S:ARAI(AU;SAFA;0x1f0116;;;WD)","Microsoft-Windows-Security-Auditing","System.String[]","4907","10/18/2023 12:28:51 PM","10/18/2023 12:28:51 PM",,,
"4907","DESKTOP-96QJSJR","System.Byte[]","9243","(13568)","13568","SuccessAudit","Auditing settings on object were changed.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-96QJSJR$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7

Object:
	Object Server:	Security
	Object Type:	File
	Object Name:	C:\Windows\WinSxS\FileMaps\_0000000000000000.cdf-ms
	Handle ID:	0x418

Process Information:
	Process ID:	0x1008
	Process Name:	C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.17763.2980_none_56b389839943c990\TiWorker.exe

Auditing Settings:
	Original Security Descriptor:	
	New Security Descriptor:		S:ARAI(AU;SAFA;0x1f0116;;;WD)","Microsoft-Windows-Security-Auditing","System.String[]","4907","10/18/2023 12:28:51 PM","10/18/2023 12:28:51 PM",,,
"5059","DESKTOP-96QJSJR","System.Byte[]","9242","(12292)","12292","SuccessAudit","Key migration operation.

Subject:
	Security ID:		S-1-5-19
	Account Name:		LOCAL SERVICE
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3e5

Process Information:
	Process ID:		4192
	Process Creation Time:	2023-10-18T16:28:49.817409700Z

Cryptographic Parameters:
	Provider Name:	Microsoft Software Key Storage Provider
	Algorithm Name:	ECDSA_P256
	Key Name:	Microsoft Connected Devices Platform device certificate
	Key Type:	%%2500

Additional Information:
	Operation:	%%2464
	Return Code:	0x0","Microsoft-Windows-Security-Auditing","System.String[]","5059","10/18/2023 12:28:49 PM","10/18/2023 12:28:49 PM",,,
"5061","DESKTOP-96QJSJR","System.Byte[]","9241","(12290)","12290","SuccessAudit","Cryptographic operation.

Subject:
	Security ID:		S-1-5-19
	Account Name:		LOCAL SERVICE
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3e5

Cryptographic Parameters:
	Provider Name:	Microsoft Software Key Storage Provider
	Algorithm Name:	ECDSA_P256
	Key Name:	Microsoft Connected Devices Platform device certificate
	Key Type:	%%2500

Cryptographic Operation:
	Operation:	%%2480
	Return Code:	0x0","Microsoft-Windows-Security-Auditing","System.String[]","5061","10/18/2023 12:28:49 PM","10/18/2023 12:28:49 PM",,,
"5058","DESKTOP-96QJSJR","System.Byte[]","9240","(12292)","12292","SuccessAudit","Key file operation.

Subject:
	Security ID:		S-1-5-19
	Account Name:		LOCAL SERVICE
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3e5

Process Information:
	Process ID:		4192
	Process Creation Time:	2023-10-18T16:28:49.817409700Z

Cryptographic Parameters:
	Provider Name:	Microsoft Software Key Storage Provider
	Algorithm Name:	UNKNOWN
	Key Name:	Microsoft Connected Devices Platform device certificate
	Key Type:	%%2500

Key File Operation Information:
	File Path:	C:\Windows\ServiceProfiles\LocalService\AppData\Roaming\Microsoft\Crypto\Keys\de7cf8a7901d2ad13e5c67c29e5d1662_070c0535-bb8b-4a5a-940c-61a9734c3b59
	Operation:	%%2458
	Return Code:	0x0","Microsoft-Windows-Security-Auditing","System.String[]","5058","10/18/2023 12:28:49 PM","10/18/2023 12:28:49 PM",,,
"4672","DESKTOP-96QJSJR","System.Byte[]","9239","(12548)","12548","SuccessAudit","Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3e7

Privileges:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege","Microsoft-Windows-Security-Auditing","System.String[]","4672","10/18/2023 12:28:49 PM","10/18/2023 12:28:49 PM",,,
"4624","DESKTOP-96QJSJR","System.Byte[]","9238","(12544)","12544","SuccessAudit","An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-96QJSJR$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Virtual Account:		%%1843
	Elevated Token:		%%1842

Impersonation Level:		%%1833

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3e7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x274
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.","Microsoft-Windows-Security-Auditing","System.String[]","4624","10/18/2023 12:28:49 PM","10/18/2023 12:28:49 PM",,,
"5379","DESKTOP-96QJSJR","System.Byte[]","9237","(13824)","13824","SuccessAudit","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-96QJSJR$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7
	Read Operation:		%%8100

This event occurs when a user performs a read operation on stored credentials in Credential Manager.","Microsoft-Windows-Security-Auditing","System.String[]","5379","10/18/2023 12:28:49 PM","10/18/2023 12:28:49 PM",,,
"5379","DESKTOP-96QJSJR","System.Byte[]","9236","(13824)","13824","SuccessAudit","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-96QJSJR$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7
	Read Operation:		%%8100

This event occurs when a user performs a read operation on stored credentials in Credential Manager.","Microsoft-Windows-Security-Auditing","System.String[]","5379","10/18/2023 12:28:49 PM","10/18/2023 12:28:49 PM",,,
"5379","DESKTOP-96QJSJR","System.Byte[]","9235","(13824)","13824","SuccessAudit","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-96QJSJR$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7
	Read Operation:		%%8100

This event occurs when a user performs a read operation on stored credentials in Credential Manager.","Microsoft-Windows-Security-Auditing","System.String[]","5379","10/18/2023 12:28:49 PM","10/18/2023 12:28:49 PM",,,
"5379","DESKTOP-96QJSJR","System.Byte[]","9234","(13824)","13824","SuccessAudit","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-96QJSJR$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7
	Read Operation:		%%8100

This event occurs when a user performs a read operation on stored credentials in Credential Manager.","Microsoft-Windows-Security-Auditing","System.String[]","5379","10/18/2023 12:28:49 PM","10/18/2023 12:28:49 PM",,,
"5379","DESKTOP-96QJSJR","System.Byte[]","9233","(13824)","13824","SuccessAudit","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-96QJSJR$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7
	Read Operation:		%%8100

This event occurs when a user performs a read operation on stored credentials in Credential Manager.","Microsoft-Windows-Security-Auditing","System.String[]","5379","10/18/2023 12:28:49 PM","10/18/2023 12:28:49 PM",,,
"5379","DESKTOP-96QJSJR","System.Byte[]","9232","(13824)","13824","SuccessAudit","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-96QJSJR$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7
	Read Operation:		%%8100

This event occurs when a user performs a read operation on stored credentials in Credential Manager.","Microsoft-Windows-Security-Auditing","System.String[]","5379","10/18/2023 12:28:49 PM","10/18/2023 12:28:49 PM",,,
"5379","DESKTOP-96QJSJR","System.Byte[]","9231","(13824)","13824","SuccessAudit","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-96QJSJR$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7
	Read Operation:		%%8100

This event occurs when a user performs a read operation on stored credentials in Credential Manager.","Microsoft-Windows-Security-Auditing","System.String[]","5379","10/18/2023 12:28:49 PM","10/18/2023 12:28:49 PM",,,
"5379","DESKTOP-96QJSJR","System.Byte[]","9230","(13824)","13824","SuccessAudit","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-96QJSJR$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7
	Read Operation:		%%8100

This event occurs when a user performs a read operation on stored credentials in Credential Manager.","Microsoft-Windows-Security-Auditing","System.String[]","5379","10/18/2023 12:28:49 PM","10/18/2023 12:28:49 PM",,,
"5379","DESKTOP-96QJSJR","System.Byte[]","9229","(13824)","13824","SuccessAudit","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-96QJSJR$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7
	Read Operation:		%%8100

This event occurs when a user performs a read operation on stored credentials in Credential Manager.","Microsoft-Windows-Security-Auditing","System.String[]","5379","10/18/2023 12:28:49 PM","10/18/2023 12:28:49 PM",,,
"5379","DESKTOP-96QJSJR","System.Byte[]","9228","(13824)","13824","SuccessAudit","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-96QJSJR$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7
	Read Operation:		%%8100

This event occurs when a user performs a read operation on stored credentials in Credential Manager.","Microsoft-Windows-Security-Auditing","System.String[]","5379","10/18/2023 12:28:49 PM","10/18/2023 12:28:49 PM",,,
"5379","DESKTOP-96QJSJR","System.Byte[]","9227","(13824)","13824","SuccessAudit","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-96QJSJR$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e7
	Read Operation:		%%8100

This event occurs when a user performs a read operation on stored credentials in Credential Manager.","Microsoft-Windows-Security-Auditing","System.String[]","5379","10/18/2023 12:28:49 PM","10/18/2023 12:28:49 PM",,,
"5379","DESKTOP-96QJSJR","System.Byte[]","9226","(13824)","13824","SuccessAudit","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-20
	Account Name:		DESKTOP-96QJSJR$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e4
	Read Operation:		%%8100

This event occurs when a user performs a read operation on stored credentials in Credential Manager.","Microsoft-Windows-Security-Auditing","System.String[]","5379","10/18/2023 12:28:49 PM","10/18/2023 12:28:49 PM",,,
"5379","DESKTOP-96QJSJR","System.Byte[]","9225","(13824)","13824","SuccessAudit","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-20
	Account Name:		DESKTOP-96QJSJR$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e4
	Read Operation:		%%8100

This event occurs when a user performs a read operation on stored credentials in Credential Manager.","Microsoft-Windows-Security-Auditing","System.String[]","5379","10/18/2023 12:28:49 PM","10/18/2023 12:28:49 PM",,,
"5379","DESKTOP-96QJSJR","System.Byte[]","9224","(13824)","13824","SuccessAudit","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-20
	Account Name:		DESKTOP-96QJSJR$
	Account Domain:		WORKGROUP
	Logon ID:		0x3e4
	Read Operation:		%%8100

This event occurs when a user performs a read operation on stored credentials in Credential Manager.","Microsoft-Windows-Security-Auditing","System.String[]","5379","10/18/2023 12:28:49 PM","10/18/2023 12:28:49 PM",,,
